id,title,city,company,company_id,experience,employment,schedule,salary_from,salary_to,currency,skills,requirement,responsibility,url,published_at
131645334,Стажер в компанию (Услуги Google),Астана,Smart Service,4617248,Нет опыта,Полная занятость,Полный день,60000,100000,RUR,"B2B Продажи, Активные продажи, Деловая коммуникация, Работа в команде, Навыки переговоров, Проведение презентаций, Навыки продаж, Умение работать в коллективе, Умение планировать, Развитие продаж, Навыки презентации","Готовы быстро усваивать новую информацию (IT-продукты, техники продаж). Опыт в продажах будет плюсом, но если его нет — мы сделаем...",Много общаться вживую: 70–80% времени — это встречи с клиентами (B2B) на закрепленной территории в компактном районе Астаны...,https://hh.ru/vacancy/131645334,2026-04-11T08:31:27+0300
131745323,Руководитель проектов,Астана,Казахстанская Марка,4839963,От 1 года до 3 лет,Полная занятость,Полный день,,,,"Проектный менеджмент, Разработка бизнес-требований, Системный анализ, Продуктовые метрики, Организаторские навыки, Деловая коммуникация, Жизненный цикл проекта, Управление ожиданиями, Управление изменениями, Управление рисками, Управление ресурсами, Управление бэклогом, CustDev, Постановка задач разработчикам, Онбординг","Опыт работы 1–3 года в IT-проектах. Высшее образование (IT, информатика, менеджмент или смежные направления). Навыки анализа бизнес-процессов...","Инициация, координация, планирование и реализация задач в рамках вверенных проектов. Анализ бизнес-процессов участников оборота маркированных товаров и проведение экспериментов...",https://hh.ru/vacancy/131745323,2026-04-10T14:40:59+0300
132022897,Content Marketing Coordinator,Астана,ICPED,5149201,От 1 года до 3 лет,Полная занятость,Удаленная работа,700,1100,USD,,"Advanced English. Strong writing, editing, and proofreading skills. Experience in content marketing, social media, email marketing, communications, or a similar...","Ability to gather raw information from the team and turn it into clear, customer-friendly content. Work format. Short introduction.",https://hh.ru/vacancy/132022897,2026-04-10T12:48:16+0300
132009860,Project Manager,Астана,Advanced Business Technologies,700642,От 3 до 6 лет,Полная занятость,Полный день,,,,,"Опыт управления IT-проектами от 3 лет. Знание MS Project, Jira, Битрикс. Понимание принципов разработки ПО. Знание методологий (Agile, Waterfall...",Помогать заказчикам формулировать цели и приоритеты. Участвовать в разработке бизнес-процессов. Планировать и координировать проекты на всех этапах.,https://hh.ru/vacancy/132009860,2026-04-10T08:06:54+0300
132006540,Руководитель проектов AI / AI Solutions Manager,Астана,AISol,12100531,Нет опыта,Полная занятость,Полный день,,,,"B2B Продажи, Автоматизация, Автоматизация бизнес-процессов, Автоматизация технологических процессов, Автоматизация управленческой отчетности, Искусственный интелект, AI, Системная интеграция, Бизнес-анализ","Опыт в управлении IT-проектами, бизнес-консалтинге или автоматизации — от 2 лет. Понимание бизнес-процессов в корпоративной среде.","Глубокое погружение в бизнес-процессы, задачи и боли клиента. Совместно с основателями — формирование портфеля кейсов и структуры решения под каждого...",https://hh.ru/vacancy/132006540,2026-04-10T04:23:49+0300
131926912,Технический директор,Астана,GigaTech,4675152,Более 6 лет,Полная занятость,Полный день,,,,,"Глубокое понимание архитектуры корпоративных IT-инфраструктур, принципов построения сетей, серверных систем и СХД. Опыт управления проектами по внедрению решений на...","Руководство техническим блоком компании: планирование, организация и контроль деятельности инженерных подразделений. Участие в формировании стратегии развития технического направления компании.",https://hh.ru/vacancy/131926912,2026-04-07T17:12:58+0300
131898266,Менеджер по проектам в НСВМ,Астана,Казахтелеком,125648,От 1 года до 3 лет,Полная занятость,Полный день,,,,,"...ИТ, телекоммуникаций или управления проектами. Опыт 2–3 года в роли менеджера проектов (желательно в телекоме или IT).","Управление проектами в рамках Департамента НСВМ (планирование, реализация, контроль). Координация взаимодействия между техническими, коммерческими и операционными подразделениями. Сбор и формализация...",https://hh.ru/vacancy/131898266,2026-04-07T09:25:20+0300
131895245,"Actuary, Financial Risk Management group, Consulting department",Астана,KPMG,166599,От 3 до 6 лет,Полная занятость,Полный день,,,,"Математическая статистика, Microsoft Access, Mathematical Modeling, Математический анализ, Actuarial calculations, Insurance, Страхование, Financial Risk Modeling, Mathematical Analysis, Актуарий, Актуарные расчеты, Страховые резервы, МСФО 17, IFRS 17, Математическое моделирование, Risk Advisory, Actuarial methodology, Актуарная методология, MS Access, VBA, Сбор и анализ информации, SQL, Risks assessment, Оценка рисков, Страховые риски, Insurance Risks, Profit Testing, LAT Testing, ALM",Hold a Bachelor’s or Master’s degree from a leading university in Kazakhstan or abroad (preferably in the field...,Consult and participate in projects on IFRS17. Audit actuarial calculations as required by the standard. Advise on security issues...,https://hh.ru/vacancy/131895245,2026-04-07T08:28:38+0300
131886390,Менеджер проекта,Астана,Encom Systems Technology,2582181,От 1 года до 3 лет,Полная занятость,Полный день,,,,,Опыт работы менеджером IT проектов не менее года. Деловая переписка. Приветствуется наличие навыков в сфере управления проектами по стандартам IPMA...,"Управление ресурсами, бюджетом, рисками, коммуникациями внутри проекта. Своевременное достижение промежуточных и конечных целей проекта. Организация и координация работы проектной команды.",https://hh.ru/vacancy/131886390,2026-04-06T18:05:34+0300
111220193,Менеджер IT-проектов,Астана,"ALSECO, АО",36731,От 3 до 6 лет,Полная занятость,Полный день,,,,,"Сертификация на проектного менеджера: IPMA D, IPMA C; PMP. Проекты Государственных органов. Не менее одного успешного проекта в IT области.",Ведение переговоров с Государственными органами. Ведение проекта согласно Государственным стандартам в области реализации Государственных ИС. Заключение договоров на услуги.,https://hh.ru/vacancy/111220193,2026-04-05T15:59:10+0300
129516093,Manager in Audit Department,Астана,EY (Ernst & Young),23667,Более 6 лет,Полная занятость,Полный день,,,,"Leadership Skills, Teambuilding, Audit, Английский язык, Team management, IFRS","Strong analytical and problem-solving skills. Strong drive to excel professionally, and to guide and motivate others. Advanced written and...","Manage the delivery of assurance engagements. Assist in managing the financial aspects of engagements by organizing staffing, tracking fees and...",https://hh.ru/vacancy/129516093,2026-04-02T14:36:54+0300
131735169,Project Manager,Астана,Onai Docs,12308674,От 3 до 6 лет,Полная занятость,Полный день,,,,"Автоматизация документооборота, Автоматизация кадрового документооборота, Электронный документооборот, Helpdesk, Системная интеграция","Опыт управления проектами или внедрения ИТ-систем не менее 2 лет. Опыт работы с СЭД/BPM/ERP, понимание технической внутрянки.","Тесное взаимодействие между отделами компании, IT и коммерческим блоком, умение собирать и консолидировать информацию технического характера и доносить её до...",https://hh.ru/vacancy/131735169,2026-04-01T11:41:03+0300
131666647,Project Manager IT,Астана,Андреева Руслана,11502386,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,,,"Глубокие знания методологий управления проектами (Scrum, Kanban) и опыт применения на практике. Умение работать с инструментами управления проектами (JIRA, Trello...","Планирование, организация и контроль за выполнением IT проектов компании и проектов в маркетинге. Координация работы команды. Управление проектными рисками и...",https://hh.ru/vacancy/131666647,2026-03-30T14:01:48+0300
131613965,Менеджер,Астана,BeyimTech,10777890,От 1 года до 3 лет,Полная занятость,Полный день,,,,"Деловая коммуникация, Подготовка презентаций, Проведение презентаций, Английский язык, Ведение переписки, Документооборот, Внутренние коммуникации, Написание текстов, MS PowerPoint, Обучение и развитие, Заключение договоров, Аналитическое мышление, Организация мероприятий, Проектный менеджмент, Деловая переписка, Сбор и анализ информации, Корпоративная этика, Информационные рассылки, Организация семинаров, Казахский - С1 - Продвинутый, Русский — C1 — Продвинутый, Английский — C1 — Продвинутый, Организаторские навыки",Опыт работы с государственными организациями / школами / образованием. Опыт ведения проектов или аккаунтов (project / account management). Опыт работы с документацией и...,"Собирать обратную связь и передавать её в продуктовую и IT-команду. Фиксировать и отслеживать баги, запросы и улучшения.",https://hh.ru/vacancy/131613965,2026-03-27T13:50:23+0300
131566719,Менеджер проектов,Астана,Центр анализа и расследования кибер атак,2540945,От 1 года до 3 лет,Полная занятость,Полный день,,,,"Project management, Управление рисками, Управление ресурсами, Проектный менеджмент, Проектная документация",Будет преимуществом опыт работы в Hardware проектах. Понимание процессов разработки и реализации технических/IT-проектов. Знание английского языка на уровне...,Полное ведение проектной документации (включая техническую и научную). Взаимодействие с поставщиками и внешними подрядчиками. Работа с договорами и сопроводительной документацией.,https://hh.ru/vacancy/131566719,2026-03-26T10:43:48+0300
128969018,Senior Consultant in Accounting Advisory Services,Астана,KPMG,166599,От 3 до 6 лет,Полная занятость,Полный день,,,,,Hold a Bachelor's or Master’s degree in Accounting; professional certifications are an advantage. Have 3+ years of...,"Lead accounting advisory projects and consult clients on financial reporting and IFRS application. Prepare accounting policies, charts of accounts, and...",https://hh.ru/vacancy/128969018,2026-03-23T10:30:01+0300
131403833,Эксперт отдела отчетности,Астана,"Beeline, ТМ",135317,От 3 до 6 лет,Полная занятость,Полный день,,,,,"Стратегическое мышление с высокой степенью аналитических способностей и понимание бизнес-процессов. – Навыки управления проектами. – Способность упрощения сложного анализа, которое обеспечивает...",Осуществлять анализ и сверку финансовых показателей по всем компаниям внутри OpCo Казахстан на ежемесячной основе. Взаимодействовать с IT подразделениями с...,https://hh.ru/vacancy/131403833,2026-03-20T09:10:20+0300
131255170,Senior Consultant in Risk Consulting - Internal Audit,Астана,EY (Ernst & Young),23667,От 1 года до 3 лет,Полная занятость,Полный день,,,,Моделирование бизнес-процессов,"2–4+ years of relevant experience in internal audit, internal controls or risk management. Strong understanding of core business...",Conducting risk-based internal audits across various business processes. Performing design and operating effectiveness testing of internal controls.,https://hh.ru/vacancy/131255170,2026-03-16T13:06:20+0300
131236999,Менеджер по методологии и управлению ИТ-процессами,Астана,Центр цифрового развития Национального Банка Казахстана,28161,Более 6 лет,Полная занятость,Полный день,,,,"ISO 20000, ISO 27001, IT Governance, COBIT, ITIL, PMBOK, PRINCE2, BPMN, UML","Понимание методологий IT Governance (COBIT, ITIL). Понимание стандартов ISO 20000 и ISO 27001. Знание методологий управления проектами (PMBOK, PRINCE2...","Подготавливать аналитические материалы, отчеты и презентации по проектам. Сертификации по управлению проектами (PMP, IPMA). Курсы по моделированию бизнес-процессов (BPMN).",https://hh.ru/vacancy/131236999,2026-03-16T08:56:37+0300
132072355,Менеджер по продажам/проектный менеджер,Астана,Флагман Казахстан,806347,От 1 года до 3 лет,Полная занятость,Полный день,250000,,KZT,"Телефонные переговоры, Планирование продаж, Мониторинг рынка, Участие в Тендерах, Битрикс24, MS PowerPoint, Деловая переписка",Высшее образование (желательно техническое). Презентабельный внешний вид. Навыки: Официально-деловой стиль ведения переговоров. Уверенный пользователь ПК: MS Office.,Горячие и холодные звонки. Поиск новых клиентов. Деловые встречи. Переговоры с клиентами. Продажи. Подписание Договоров. Командировки на краткосрочный период.,https://hh.ru/vacancy/132072355,2026-04-13T11:39:31+0300
131961233,Менеджер благотворительного фонда,Астана,IT Холдинг Kazdream,10438633,От 3 до 6 лет,Полная занятость,Полный день,,,,,"Опыт работы в коммуникациях, проектах, партнерствах или маркетинге от 1–3 лет. Навыки деловой переписки и подготовки презентаций.",Коммуникация с корпоративными партнерами и сопровождение сотрудничества. Поиск и привлечение новых партнеров и доноров. Участие в подготовке и подаче грантовых...,https://hh.ru/vacancy/131961233,2026-04-13T11:31:52+0300
132069025,"Инженер по продажам (теплообменники, ИТП, насосные станции)",Астана,Teploheat,3868290,От 3 до 6 лет,Полная занятость,Полный день,600000,1500000,KZT,"Инженерные системы, Тендерное сопровождение, Управление требованиями",Опыт работы инженером ПТО / ОВ / ВК. Работал с тепловыми пунктами и насосными станциями. Умеешь читать проекты и схемы.,"Пластинчатые теплообменники. Тепловые пункты (ИТП)/БТП. Насосное оборудование/АПТ. Подбор оборудования (теплообменники, насосы, арматура, ИТП/БТП, насосные станции).",https://hh.ru/vacancy/132069025,2026-04-13T10:48:35+0300
131285257,Unity-разработчик (VR/AR),Астана,Big Dream Lab,9669956,От 1 года до 3 лет,Полная занятость,Удаленная работа,,,,"Unity, С#, Виртуальная реальность, Дополненная реальность, VR, AR, Unity 3D",Опыт разработки в Unity (AR/VR) (Strong Junior/Middle). Понимание принципов работы с интерактивными системами и логикой. Умение работать в...,"Разработка AR/VR-симуляторов и виртуальных тренажёров в Unity. Создание новых обучающих решений для рабочих профессий (сварщик, стропальщик, работа на...",https://hh.ru/vacancy/131285257,2026-04-13T09:32:09+0300
132011088,Технический специалист-пресейл (Слаботочные системы),Астана,Green Light Company,11037724,От 3 до 6 лет,Полная занятость,Полный день,350000,,KZT,,Опыт работы: Минимум 2 года в сфере слаботочных систем (желательно в компаниях-интеграторах или у дистрибьюторов). Хорошее знание Excel: Умение...,"Проработка спецификаций: Извлечение данных из ТЗ, проектной документации (стадии П и РД) и актов обследований. Технический подбор и аудит: Подбор...",https://hh.ru/vacancy/132011088,2026-04-13T08:52:53+0300
132052691,Бизнес -ассистент,Астана,Зинулла А.С,9264176,От 1 года до 3 лет,Полная занятость,Полный день,400000,500000,KZT,"Деловая коммуникация, Подготовка презентаций, Организаторские навыки, Деловая переписка, Аналитическое мышление, Работа с большим объемом информации, Оптимизация бизнес-процессов, Административная поддержка руководителя, Исполнение личных поручений руководителя, Контроль исполнения решений, Project management","Опыт работы в административной поддержке или управлении проектами. Уверенное владение офисными программами и инструментами управления проектами (MS Office, Google Workspace...",Организация и координация рабочих процессов руководителя. Планирование и контроль выполнения проектов. Ведение деловой переписки и коммуникация с партнерами.,https://hh.ru/vacancy/132052691,2026-04-12T23:09:47+0300
132051845,Consultant / Tax Compliance,Астана,KPMG,166599,От 1 года до 3 лет,Полная занятость,Полный день,,,,"Английский язык, MS PowerPoint, Microsoft Access, Microsoft Office, Accounting, Taxation, MS Excel, 1C: Бухгалтерия, SAP, Основы налогового учета, Основы бухгалтерского учета","Higher education (degree preferably in economics, finance, accounting, mathematics). At least 1-2 years of experience as an accountant gained...","Preparation of tax calculations (CIT, VAT, PIT, WHT), tax declarations and registers. Day-to-day bookkeeping of client’s transactions...",https://hh.ru/vacancy/132051845,2026-04-12T19:00:08+0300
132051801,Менеджер проектов (строительное направление),Астана,АМТ Ади,12514673,Нет опыта,Проектная работа,Удаленная работа,,,,,"Интерес к строительной сфере и проектной работе. Внимательность, ответственность, организованность. Готовность быстро учиться и погружаться в процессы. Опыт работы не...",Участие в координации задач по строительным проектам. Участие в контроле сроков выполнения работ. Участие в закупках строительных материалов у производителей.,https://hh.ru/vacancy/132051801,2026-04-12T18:46:39+0300
129172759,Менеджер по работе с проектными институтами,Астана,ТД Электроцентр,922672,От 1 года до 3 лет,Полная занятость,Полный день,500000,,KZT,"Разработка проектной документации, Проектирование систем электроснабжения, Монтаж электрооборудования, Обслуживание электрооборудования","Энергичен‚ ориентирован на клиента и результат, обладает навыками коммуникации и убеждения. Наличие технического образования (электротехническое). Имеет опыт ведения переговоров на...",Активная работа по поиску и привлечению проектных институтов. Внесение номенклатуры компании в проектные решения институтов. Внесение номенклатуры в сметную базу...,https://hh.ru/vacancy/129172759,2026-04-12T16:21:17+0300
131996252,Директор по строительству,Астана,YNTYMAQ Corporation,2483225,От 3 до 6 лет,Полная занятость,Полный день,,,,"Строительство, Руководство коллективом, Сопровождение строительства, Управление производством",Требования к кандидатам: Высшее профильное образование. Опыт работы на руководящих должностях в строительстве от 5-7 лет. Знание нормативной базы...,"Директор по строительству — топ-менеджер, ответственный за планирование, реализацию и сдачу объектов, контроль бюджета, сроков и качества работ.",https://hh.ru/vacancy/131996252,2026-04-12T15:50:03+0300
131875740,Graphic Designer,Астана,"Haileybury Astana School, НАО",2762684,От 1 года до 3 лет,Полная занятость,Полный день,,,,"Adobe Photoshop, Adobe Illustrator, Графический дизайн, Adobe InDesign, Иллюстрирование, Figma, Разработка логотипов",Higher professional education in graphic design or a related field. Minimum 3 years of relevant work experience. Proficiency in design...,"Develop and maintain the school’s corporate identity and logo. Design a variety of marketing and printed materials: brochures, leaflets...",https://hh.ru/vacancy/131875740,2026-04-12T14:29:22+0300
131379846,Директор филиала (строительно-архитектурная сфера),Астана,Staff-UP Consulting Group,9308068,Более 6 лет,Полная занятость,Полный день,,,,,"Знание строительного рынка Астаны — обязательно. Опыт работы в сфере строительства, проектирования, дизайна от 3 лет. Актуальный опыт проектных продаж в...","Создание и управление отделом продаж в г. Астана (руководство уже сформированным отделом, повышение эффективности, оптимизация бизнес-процессов, достижение плановых показателей).",https://hh.ru/vacancy/131379846,2026-04-12T12:27:22+0300
131814666,Менеджер по продажам,Астана,Балконный Дом,4269617,От 1 года до 3 лет,Полная занятость,Удаленная работа,600000,1500000,KZT,"Умение слушать, находить подход к клиентам, Разрешать конфликтные ситуации, Грамотная речь, Работа с существующей базой клиентов, amoCRM, Работа с людьми, продажи услуг, Телефонные переговоры, Деловая переписка, Работа с возражениями, Работа с CRM, Теплые продажи, Заключение договоров, Подготовка коммерческих предложений","Что желательно иметь кандидату: - Опыт работы продажах (умение работать с большими чеками), умение закрывать возражения «дорого», «подумаю», «не определился» и...","Основная задача инженера-замерщика выезд на замер клиенту на дом для производства замера, презентации и продажи услуг по ремонту балконов...",https://hh.ru/vacancy/131814666,2026-04-12T12:04:21+0300
131242519,Проектный менеджер,Астана,Chem-invest,3111258,От 3 до 6 лет,Полная занятость,Полный день,,,,,Опыт работы не менее 3 лет. Знание английского языка.,Поиск и наполнение базы данных (БД) для совершения холодных звонков. Холодные звонки клиентам из подготовленных БД. Организация сбора информации о...,https://hh.ru/vacancy/131242519,2026-04-12T10:08:37+0300
131806867,Главный энергетик,Астана,Строй Монтаж Проект,3897939,Более 6 лет,Полная занятость,Полный день,500000,500000,KZT,"Организация и контроль работы персонала, Согласование графиков работ, Электроснабжение, Организаторские навыки, Управление персоналом, Разработка технических заданий, Чтение проектной документации, Взаимодействие с субподрядными организациями, Нормативно-техническая документация, Электротехнические работы, Электрические сети","Высокая исполнительность и дисциплина. Практический опыт на инженерных электрических сетях. Чтение проектов (инженерные электрические сети). Организационные навыки, многофункциональность.","Планирование производственных процессов и составление графиков производства работ на основе данных, предоставленных руководителем проекта, начальником участка и другим линейным персоналом.",https://hh.ru/vacancy/131806867,2026-04-12T09:31:26+0300
131805838,Ассистент аудитора (Отдел аудита),Астана,"Moore Kazakhstan, ТОО",1654656,От 1 года до 3 лет,Полная занятость,Полный день,200000,400000,KZT,"MS Excel, 1С: Бухгалтерия, Бухгалтерский учет, Налогообложение, Финансовый менеджмент, IFRS, Деловая коммуникация","Высшее/среднее профессиональное (финансово-экономическое) образование. Опыт работы в сфере аудита, бухгалтерского учета или в целом в финансовой сфере.","Выполнение аудиторских процедур в соответствии с заданием руководителя проекта, выезд в командировки, подготовка рабочих файлов, обсуждение результатов работы с аудиторской...",https://hh.ru/vacancy/131805838,2026-04-12T09:13:53+0300
131686058,Проектный менеджер по строительству (главный инженер),Астана,БАОШЭН ИНТЕРНЕШНЛ,10821115,От 3 до 6 лет,Полная занятость,Полный день,,,,"Строительство, Работа с большим объемом информации, Деловая переписка, Ведение отчётности",Высшее образование. Опыт работы в сфере строительства или проектирования не менее 3 лет. Владение английским языком. Знание китайского языка будет...,"Разработка, сопровождение и контроль проектной документации по объектам строительства. Работа с проектными институтами, инженерами и проектировщиками. Сопровождение проектов от стадии...",https://hh.ru/vacancy/131686058,2026-04-12T08:13:57+0300
131627385,"Инженер-проектировщик по ЭС, СС",Астана,B&A Contractors SA,1576328,От 1 года до 3 лет,Полная занятость,Полный день,,,,"AutoCAD, Работа в команде, Ведение переговоров, Проведение презентаций, Управление проектами, Строительство",Высшее профильное образование. Умение выполнять расчеты сетей и заземляющих устройств. Хорошее знание нормативной документации и правил оформления проектной и рабочей...,Оформление проектной документации в соответствии с требованиями действующих государственных стандартов. Самостоятельное принятие технических решений и выполнение расчетов электрических сетей (разработка...,https://hh.ru/vacancy/131627385,2026-04-11T21:34:36+0300
132046516,Менеджер проектов (юридическое направление),Астана,АМТ Ади,12514673,Нет опыта,Проектная работа,Удаленная работа,,,,,Интерес к юриспруденции. Внимательность к деталям. Умение работать с задачами и сроками. Можно без опыта.,"Ведение проектных задач (сроки, контроль выполнения). Работа с договорами и документами. Взаимодействие с юристами и подрядчиками. Систематизация информации.",https://hh.ru/vacancy/132046516,2026-04-11T18:54:40+0300
131965117,Архитектор-проектировщик,Астана,PRO Space,3740407,От 3 до 6 лет,Полная занятость,Полный день,600000,700000,KZT,"Autodesk Revit, Знание нормативной документации ГОСТ и СНиП, SketchUp, ArchiCAD, AutoCAD","У вас есть опыт разработки раздела АР и вы уверенно работаете в Revit. Вы понимаете, как увязываются архитектура, конструкции и...","Разработка раздела АР (архитектурные решения). Подготовка рабочей документации (Revit, AutoCAD). Проработка объемно-планировочных решений. Взаимодействие со смежными разделами (конструкции, инженерные...",https://hh.ru/vacancy/131965117,2026-04-11T18:19:20+0300
131678479,Главный архитектор проекта(ГАП),Астана,PRO Space,3740407,Более 6 лет,Полная занятость,Полный день,800000,1000000,KZT,"Autodesk Revit, Знание нормативной документации ГОСТ и СНиП, SketchUp, MS Project","Специалиста с высшим образованием в области ""Архитектура и градостроительство"". Стаж работы по направлению профессиональной деятельности не менее 10 лет и...","Руководство проектами на всех этапах архитектурного проектирования: от концептуального дизайна до финальной документации. Организация и координация работы архитектурной команды, включая...",https://hh.ru/vacancy/131678479,2026-04-11T18:00:11+0300
131788249,Руководитель проекта по слаботочным сетям,Астана,Iron Shell,1851307,От 3 до 6 лет,Полная занятость,Полный день,400000,400000,KZT,"AutoCAD, Управление персоналом, Управление проектами, Проектная документация, Знание нормативной документации, Высшее образование, Способность к разрешению конфликтов, Коммуникабельность, ответственность, Сопровождение договоров подряда","Высшее профильное образование. Организационные навыки руководителя. Знание стандартов, технических условий, норм, правил и других нормативных материалов по проектированию, оформлению исходно...","Управление проектами, курирование команд, контроль за исполнением. Обеспечение технического надзора за продолжительностью и качественными характеристиками осуществления работ монтажной и прочей...",https://hh.ru/vacancy/131788249,2026-04-11T14:53:53+0300
131779190,Проектный менеджер (сфера строительства),Астана,ALUCON,6051560,От 1 года до 3 лет,Полная занятость,Полный день,300000,500000,KZT,"Активные продажи, Прямые продажи, Заключение договоров, Навыки продаж, Навыки переговоров, Подготовка коммерческих предложений, Деловая переписка","Грамотная устная и письменная речь. Свободное владение казахским и русским языком — обязательно. Коммуникабельность, активность, ответственность. Умение находить решения и работать...",Обязанности: Активные продажи и работа с клиентами. Ведение переговоров и встреч с заказчиками. Контроль конструктивных решений по проекту.,https://hh.ru/vacancy/131779190,2026-04-11T12:27:28+0300
131778389,Главный инженер проекта/Руководитель проекта,Астана,AQMOL-project,1103589,Более 6 лет,Полная занятость,Полный день,1000000,,KZT,"Разработка проектной документации, Выбор подрядных организаций, Взаимодействие с государственными контролирующими органами, Работа с большим объемом информации, Планирование, Исходно-разрешительная документация, Умение принимать решения","Высшее профильное образование по специальности архитектор, инженер-конструктор. Обязательный практический опыт в проектировании 5-7 лет: КЖ (конструктивные решения).",Ведение проектов жилых и общественных зданий на всех стадиях проектирования. Управление сроками: планирование и контроль графиков проектов. Координация работы проектной...,https://hh.ru/vacancy/131778389,2026-04-11T12:16:10+0300
131652786,Проектный менеджер,Астана,Zengi Group,12150803,От 3 до 6 лет,Полная занятость,Полный день,500000,,KZT,"Проектный менеджмент, Планирование бюджета, Менеджмент качества, Заключение договоров, Управление стейкхолдерами, Управление рисками, Управление подрядчиками, Управление коммуникациями, Government Relations, Управление ресурсами, Управление изменениями","Опыт работы проектным менеджером, координатором проектов или руководителем проектов. Умение системно вести комплексный проект с большим количеством участников и задач.",Координация проекта по созданию и запуску кооператива в Аркалыке. Сопровождение проекта на всех этапах: от планирования и структурирования до практической...,https://hh.ru/vacancy/131652786,2026-04-11T10:21:35+0300
131941962,Менеджер проекта (Менеджер по работе с клиентами),Астана,ANTONOVYCH DESIGN,1927989,От 1 года до 3 лет,Полная занятость,Полный день,500000,2000000,KZT,"B2B Продажи, Активные продажи, Работа с клиентами, Проектный менеджмент, дизайн и мебель, комплектация интерьера","опыт работы в продажах от 2 лет, преимущественно в премиум-сегменте мебели и интерьерных решений. - опыт в индустрии интерьерных решений...","развитие премиального сегмента мебели и интерьерного оформления: расширение партнерской базы, внедрение новинок и формирование имиджа компании. - сопровождение клиентов премиум сегмента...",https://hh.ru/vacancy/131941962,2026-04-11T10:15:13+0300
131935188,Менеджер по продажам продукции для генетического анализа в клинических направлениях,Астана,Zalma Ltd,1075582,От 1 года до 3 лет,Полная занятость,Полный день,,,,,"Высшее образование биологическое, медико-биологическое, медицинское, химическое, молекулярно-генетическое. Опыт работы в продажах лабораторного оборудования, расходных материалов, реагентов.",Активные продажи в Республике Казахстан и Кыргызстане. Поиск новых клиентов и поддержка существующих клиентов. Осуществление консультативных (экспертных) продаж.,https://hh.ru/vacancy/131935188,2026-04-11T07:36:13+0300
